,videoId,text,likeCount,published
0,oHLCAyjxywA,굳굳 1빠 잘보고있습니당,0,2026-08-11T05:06:59Z
1,oHLCAyjxywA,맑음님은 몇채널인지 공개하라 공개하라 !!!,2,2026-08-11T11:49:27Z
2,oHLCAyjxywA,다음 신규 보스 추가되면 수익 어떨지 궁금하네요!,0,2026-08-11T07:09:52Z
3,oHLCAyjxywA,달에 약 240만원정도 벌기 위해 총 큰 거 몇장정도 썼을려나 궁금하다,1,2026-08-11T06:47:48Z
4,oHLCAyjxywA,맑음님 정도 스팩 이면 상위 10위권 되나? 퍼클 에도 여러번 이름 올리니까,0,2026-08-11T07:45:21Z
5,oHLCAyjxywA,보스로만 번거지요? ㄷㄷ,0,2026-08-11T05:14:23Z
6,oHLCAyjxywA,에픽빔 ㅈㄴ 잘뜨네,0,2026-08-11T05:18:34Z
7,oHLCAyjxywA,림보 발드가 칠흑 꿀통이네,0,2026-08-11T08:47:12Z
8,oHLCAyjxywA,@01:34 맑음님 이름은 지훈,1,2026-08-11T14:50:51Z
9,oHLCAyjxywA,내가잡는 림흉발은 노멀인가? 진짜 에픽빔 절대없던데 여긴 무슨 매주뜨네,0,2026-08-11T07:56:06Z
10,oHLCAyjxywA,또 나만 안뜨지 에픽빔…,0,2026-08-11T12:22:17Z
11,oHLCAyjxywA,부거줄,0,2026-08-11T08:11:33Z
12,oHLCAyjxywA,근데 1주차 결정이 196억인데 칠흑이랑 이거저거 합쳐서 204억인건가여..?,0,2026-08-11T05:18:43Z
13,oHLCAyjxywA,1133억을 현실돈으로 치면 230만원이 넘네요 최저시급보다 더 높네요,1,2026-08-11T05:09:42Z
14,oHLCAyjxywA,다음주 벨로나인데 상위권 유저분들은 보스 잡을때 듄더진 라인에서 하나 버려야 할거같긴 한데 말이죠 참,3,2026-08-11T07:09:15Z
15,oHLCAyjxywA,브금이 너무 큰거같은데 나만 그런가..,0,2026-08-11T11:21:59Z
16,oHLCAyjxywA,와 나 노말메이린에서 칠흑상자떳는데 확률 극악이엇구나ㅋㅋㅋ,0,2026-08-11T06:11:53Z
17,6nCTgra84_8,영상 짧아서 공연영상 넣은 맑음은 개추,111,2026-08-09T03:09:34Z
18,6nCTgra84_8,재빠른 정보 ㄷㄷ,1,2026-08-09T03:05:38Z
19,6nCTgra84_8,굿굿,3,2026-08-09T03:05:44Z
20,6nCTgra84_8,오늘은 앞쪽이 피아노 브금 머야!!,0,2026-08-09T22:57:10Z
21,6nCTgra84_8,이번 달 라방도 반응 궁금한 메숭이들은 개추~,2,2026-08-10T06:20:39Z
22,6nCTgra84_8,벨로나 지리네 ㄷㄷ,1,2026-08-09T07:52:00Z
23,6nCTgra84_8,벨로나 기대된다,0,2026-08-09T06:46:11Z
24,6nCTgra84_8,마깃안 대체품도 풀리는데 확률좀 높여다오,4,2026-08-09T06:23:44Z
25,6nCTgra84_8,오홍 여름아부탁해가아니라 잔테제군요,0,2026-08-10T06:02:01Z
26,6nCTgra84_8,노래 뭔가요?,0,2026-08-09T03:52:24Z
27,6nCTgra84_8,라방 어찌될지 벌써부터 예상되넼ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ 채팅창부터 김창섭 표정까지 볼만할듯,23,2026-08-09T03:09:54Z
28,6nCTgra84_8,광기의 레프사도 벨로나ㄷㄷㄷ,0,2026-08-09T10:14:05Z
29,6nCTgra84_8,이번 업데이트때 결정석 너프도 같이 올것같은데,0,2026-08-09T23:27:12Z
30,6nCTgra84_8,생각해보니 거공노작값 유지잘될듯 벨로나 가면 더스크빼야하는데 예전 하데미안 빠지고 마깃안 가격 급등한것마냥 거공은 원래비싸니 오르진않겠지만 지금보다 떨어지긴힘든구조가 되겠네,0,2026-08-09T21:07:39Z
31,6nCTgra84_8,차라 차 차라 차차 🤮,0,2026-08-09T04:32:25Z
32,6nCTgra84_8,"뭣 이지카링도 못깼는데 그이상이라고?
허",1,2026-08-09T22:52:10Z
33,6nCTgra84_8,벨로나 소울 기대된다,0,2026-08-11T10:40:31Z
34,6nCTgra84_8,라방일정은 어떻게 아나요?,0,2026-08-11T10:04:09Z
35,6nCTgra84_8,모멘텀 패스 2차 있지않나,0,2026-08-09T17:44:19Z
36,6nCTgra84_8,초창기 카링급이라는... 네....,0,2026-08-09T23:32:38Z
37,6nCTgra84_8,벨로나 너무 무서워서 못들어갈듯,15,2026-08-09T03:20:11Z
38,6nCTgra84_8,이제 카엔슬을 놓아줘야겠다 잘가라,0,2026-08-09T17:20:24Z
39,6nCTgra84_8,벨로나 존ㄴ 매력있다,6,2026-08-09T04:29:27Z
40,6nCTgra84_8,브금 아시는 분? 설명란에 써주면 참 좋을텐데 매번 물어보게 만드네..,0,2026-08-09T10:19:59Z
41,6nCTgra84_8,이쁜 명찰반지 이벤이나 해라 벨로나,0,2026-08-09T03:27:06Z
42,6nCTgra84_8,우효,0,2026-08-09T03:05:48Z
43,6nCTgra84_8,존나 가지무침,4,2026-08-09T03:41:17Z
44,6nCTgra84_8,8.9면 노벨 솔플 널널컷 가능?,0,2026-08-09T03:30:57Z
45,6nCTgra84_8,홀로 싸우고 있는 이데아는 어떻게 되었을까요.?,1,2026-08-09T03:42:03Z
46,6nCTgra84_8,벨로나 무서웡 ㅠ,0,2026-08-09T03:14:14Z
47,6nCTgra84_8,마깃안 대체해봤자 지금 마깃안처럼 공급이 어느정도 풀리지않은 이상 마깃안이 가격 떨어질일은 없지,0,2026-08-09T05:31:31Z
48,6nCTgra84_8,어흐..,0,2026-08-09T03:46:24Z
49,6nCTgra84_8,"나한테는 이세계 이야기..
벨로나 생긴게 
어떤 애니에서 등장하는
누군가와 꼭 닮았는데 그게 누군지...;;
어두컴컴한 벽장에 틀어박혀서
외부와 단절한체 조용히 콩나물이나
재배하고 있을듯하게 생겼는데...
아!! 누구더라!!!!!",1,2026-08-09T06:38:39Z
50,6nCTgra84_8,"드디어 마깃대가 대체되는구나
굶핏혼 딱대",1,2026-08-09T03:07:41Z
51,6nCTgra84_8,노래부르는건 굳이 안넣어도되는데... 다른 정보유튜버로 갈아타야겠다,0,2026-08-11T02:05:15Z
52,6nCTgra84_8,신규보스도 나왔는데 신창섭은 하버를 풀어랏!!!,5,2026-08-09T03:14:06Z
53,6nCTgra84_8,이지는 조각 안주고 노말부터 장신망 조각줄듯,2,2026-08-09T07:45:12Z
54,6nCTgra84_8,"장신망견 주는거면 좋겠다 
장신망견 안 샀는데",0,2026-08-09T05:34:40Z
55,6nCTgra84_8,"글러트니라고 대충 애니나 게임 좋아하는 사람은 느낌올거임

양날도끼에 입모양, 피 장신구를 봤을때
롤 브라이어가 떠오름
피흡이나 체력 억제 등 본인 회복과 유저의 HP에 관여가 있을거라 생각함 (가엔슬이 있어서 후자가 좀더 신박함)

그리고 머리카락은 흑백이라 모드가 있을거같지만 그냥 컨셉인거같고 도끼가 불타는게 있는데 이게 옛날 딜중지(공격반사)타이밍이 생긴거라고 봄
보통 공격반사는 발록이나 핑크빈,아카이럼, 힐라가 나름 이름 날리던 보스일 시절 머리위에 공격반사 표시 뜨는건데 개인적으로 이런게 부족해졌나? 싶음
본인이 메린이라 그란디스상위보스 잘 몰라서 그러는데 공격하면 안된다라는 매커니즘은 루타비스 삐에로가 마지막인것같음

그래서 결론 : HP본인 혹은 유저관여랑 공격중지 정도 예상",0,2026-08-09T08:19:22Z
56,6nCTgra84_8,벨로나 장패드 굿즈 쿠션 존버중.,0,2026-08-10T10:34:51Z
57,6nCTgra84_8,음... 미하일 상향버프에 관한 소식은 없나요??,6,2026-08-09T03:07:06Z
58,6nCTgra84_8,"확실한건 메이플에 꼴잘알 디자이너가 있다는점임
신규로 나오는거 다 꼴잘알임",2,2026-08-09T12:23:38Z
59,6nCTgra84_8,흉성도 이지모드 좀,0,2026-08-09T03:48:52Z
60,6nCTgra84_8,마깃안 루컨마가 1자릿수 억대로 떨어질까?,0,2026-08-09T03:16:00Z
61,9mbc6ESMMvo,맑음님 최고용 영상마다 퀄리티가 너무 좋음 영상미가 에이스,1,2026-08-05T05:28:53Z
62,9mbc6ESMMvo,2:09 풀템 빵빵이요? ㅋㅋㅋㅋㅋ,15,2026-08-05T07:35:04Z
63,9mbc6ESMMvo,덕분에 올 45렙으로 1-1 걍 가만히 있다가 3-1까지 갈 수 있었습니다. 코인 맛있게 파밍 ㄱㅇㄷ,1,2026-08-05T06:58:05Z
64,9mbc6ESMMvo,카오스 1-1을 진입하니 방향이 잡혀서 울티마스쿼드를 더 즐길수가 있게 되었네요. 영상이 도움이 됩니다.,0,2026-08-10T10:53:14Z
65,9mbc6ESMMvo,늘 감사합니다!,1,2026-08-05T05:05:45Z
66,9mbc6ESMMvo,넥슨온까지 깔아가면서 원격으로 장비수급했던 울티마..다음 패치에도 색다르게 내주길,19,2026-08-05T05:58:40Z
67,9mbc6ESMMvo,3-1 이후 스테이지에서 전사 두번째극딜이랑 보스랑 타이밍이 맞으면 뒷스테이지 가도 되나요?,0,2026-08-06T11:45:39Z
68,9mbc6ESMMvo,조아쓰,0,2026-08-05T05:05:54Z
69,9mbc6ESMMvo,"이번 주말에 해야할듯 45/45/45 인ㄷ데 템8다맞추고 다끝내야할듯
3-7 까지 밖에 못깨네... 벌써 다 깨신분도 많으시네요 
전컴퓨터 안켜서",0,2026-08-05T12:27:41Z
70,9mbc6ESMMvo,3-10을 밀고나서야 비로소 방치형게임..,3,2026-08-05T15:43:28Z
71,9mbc6ESMMvo,효율 보고 싶은 사람은 맑음 공략 참고해서 본인 레벨대 맞게 조금씩 조정하면 도움 많이 됨. 본인은 49렙에 스킬 세팅 똑같이하고 3-1 돌면 90퍼대에 전사가 베인 싸버리길래 전사만 방어구 빼둬서 80~90 구간에서 죽이고 보스 만나면 살아나서 베인 갈기도록 해두니까 2분 초반대 클리어 가능. 이런 식으로 자기 레벨 맞춰서 아침에 세팅 조금만 손보고 출근하면 됨.,2,2026-08-05T05:33:16Z
72,9mbc6ESMMvo,53~54 찍기 전까지는 3-4에서 뺑이쳐서 8티어 파밍하다가 찍으면 3-1로 이사하면 되겠네요,1,2026-08-05T08:59:32Z
73,9mbc6ESMMvo,"더 효율 좋게 알려드리자면
궁수랑 법사는 쿨+공마6퍼, 전사는 공격력 위주로 템 뽑으면 뭔가 더 잘 도는 기분입니다",0,2026-08-05T06:36:17Z
74,9mbc6ESMMvo,"창섭이형 의도, 기획 다 좋은데 이런 건 잠재 좀 잘 뜨게해주면 안 되나?",0,2026-08-07T05:39:53Z
75,9mbc6ESMMvo,지금 레벨 49 49 49 인데 오프라인 기준 경험치는 카 1-1 두면 되나요?,0,2026-08-06T10:45:55Z
76,9mbc6ESMMvo,"맑음님 안녕하세요 지금 45레벨에 3-4까지 깬 상태인데 50레벨찍고 편하게 나머지 밀려고합니다 레벨링 어느지역에서 어떻게 하는게 좋을까요??
찾아보니 3-4에서 무기만끼고 극딜끼고 자살런 하라던데 이건 템파밍빌드같아서요..
저는 어차피 렙올리고갈거니까 템파밍은 필요없고 경험치 고효율뺑뺑이로 가고싶은데 어느맵에서 어떤스킬끼고 돌리는게 좋을까요??",0,2026-08-05T07:53:14Z
77,9mbc6ESMMvo,귀찮아서 3-9 멈춰놨더니 어제 한번 보니까 이젠 3-9도 빌드없이 패고있던데 이제야 좀 방치형이 된거 같다고 느낌 ㅋㅋ,0,2026-08-06T01:07:47Z
78,9mbc6ESMMvo,"걍 전사는 무기공퍼 2줄, 궁수 쿨감4초, 법사 쿨감2초마력퍼1줄 띄우고 방어구에 공마 1줄씩 띄워두니까 3-1 렙 51인데도 보스에 딱 맞춰서 데몬베인 써지네요",0,2026-08-05T06:07:02Z
79,9mbc6ESMMvo,울티마 스쿼드 잼있긴함. ㅋㅋ,1,2026-08-05T06:06:33Z
80,9mbc6ESMMvo,헐 아직 41렙에 7단계 아케인 3개정도 만들었는데 ㅜㅜ,1,2026-08-05T12:09:44Z
81,9mbc6ESMMvo,3:40 스킬,8,2026-08-05T08:06:53Z
82,9mbc6ESMMvo,"지금 3지역에서 마지막단계 앞두고 있습니다.
전사 39 궁수39 법사 36인가? 하는데  장비는  전사 5상 4상정도 있고 궁수도  법사도 거의 비슷한데
3지역 마지막 단계  보스머리위에 무슨 타이머같은게  있더라구여  좀 힘들긴한데  차라리 40찍고 가면되나여 ?",1,2026-08-05T05:19:18Z
83,9mbc6ESMMvo,오,0,2026-08-05T05:57:07Z
84,9mbc6ESMMvo,"이미 카오스 3-10까지 다 밀어놓고 진짜 ""방치""중인 메붕이들은 개추 ㅋㅋㅋㅋ",20,2026-08-05T10:50:54Z
85,9mbc6ESMMvo,코인값 너무떨어져서 15분 사냥한 메소로 이벤템 다 살 수 있네요 따흐흐흐흫흐흑~~!!,0,2026-08-07T23:12:24Z
86,9mbc6ESMMvo,후....효과 안읽어보고 만든 내 쿨감4초 활 스테프야....미안하다..... 다시 공마 12퍼로 돌아갈때다,0,2026-08-05T12:21:02Z
87,9mbc6ESMMvo,형님 메m 렌 이벤트 공략좀 올려주세요,0,2026-08-08T17:35:31Z
88,9mbc6ESMMvo,이번엔 렌 메m공략 없나요 ㅠ,0,2026-08-07T01:08:46Z
89,9mbc6ESMMvo,재미는 있는데 방치형으로 만든거 아니냐? 방어구랑 무기때문에 방치를 못하겠더라 ㅋㅋ 이제 다 끝나고나니깐 편하게 메이플하는중,2,2026-08-05T05:12:19Z
90,9mbc6ESMMvo,이제 너무 쎄져서 전사 4초 무기끼고 3-1 뺑이쳐도 보스에서 시간이 남아버림 2분01초 이제 2분 00초나오네,0,2026-08-06T15:43:27Z
91,9mbc6ESMMvo,스펙 좀 남는분들은 데몬 베인 맨앞에 두면 3초정도 더 빨라져요,0,2026-08-05T06:53:58Z
92,9mbc6ESMMvo,빵빵아 옥지얌 빵빵아 옥지얌,0,2026-08-05T10:19:02Z
93,9mbc6ESMMvo,그냥 카오스코인 사서 경험치 바꾸고 방치시켜놨음 나중에 코인샵 개편해주려나,0,2026-08-05T05:33:26Z
94,9mbc6ESMMvo,카오스에서 경험치는 어디서 먹여야할까요?,0,2026-08-05T06:29:40Z
95,9mbc6ESMMvo,전 그냥 다 뚫고나니 현타씨게와서 9에다 두고 방치중,0,2026-08-05T06:30:23Z
96,9mbc6ESMMvo,레벨 개높네 ㄷㄷ .. 43 44렙은 어디가야하지,0,2026-08-05T05:20:47Z
97,9mbc6ESMMvo,지팡이 추옵40에 마력 5 6 6퍼를 쓰는 사람 그것이 바로 나다... 근데 이게 무슨 의미가 있나 ㅠ 진짜 해방무기에나 떠주지,0,2026-08-05T16:14:17Z
98,9mbc6ESMMvo,3-1데몬베인 쿨을 맞추려면 무기에서 2줄공 뽑는거 보단 법사 궁수 2초감소+@가 편하긴 하죠,0,2026-08-05T05:22:19Z
99,9mbc6ESMMvo,장비 3개 공마2줄 뽑는데 2600개 들었다,1,2026-08-07T07:49:01Z
100,9mbc6ESMMvo,"벌써 마무리 단계입니다 코인이고 훈장이고 무기나 장비는 다들좋아서 분해 하는수준이고 초반에 재미잇어는데
코인은 점점 시세는 떨어질테고 오늘이 루나섭 4만 조만간 13일이후 는 개당 만원도 안할겁니다 이젠 코인 신경쓰지말고 다시 원래 대로 메이플  복귀 합니다 ^^",0,2026-08-05T12:32:57Z
101,9mbc6ESMMvo,운빨존망방치형,0,2026-08-05T09:47:47Z
102,9mbc6ESMMvo,스쿼드 계산기 사이트 이제 카오스 1-2 이후로 입력이 안되던데 저만 그런가요,0,2026-08-10T10:28:29Z
103,9mbc6ESMMvo,다음엔 제발 자동 재설정,1,2026-08-05T11:57:08Z
104,9mbc6ESMMvo,코인 복사 가즈아~,0,2026-08-05T05:12:16Z
105,9mbc6ESMMvo,제네시스는 안 나오고 에테르넬만 계속 중복인데 확률이라 어쩔 수 없는 거겠죠..?,0,2026-08-05T07:56:57Z
106,9mbc6ESMMvo,메m공략 가지고와줘 제바루,0,2026-08-05T05:50:39Z
107,9mbc6ESMMvo,귀찮아서 그냥 1 - 1에서 머물러 있는 사람 개추 ㅋㅋ,329,2026-08-05T05:05:55Z
108,9mbc6ESMMvo,허어 내가 51인데 하필 51 빌드가 없노,0,2026-08-05T06:09:57Z
109,9mbc6ESMMvo,이거보고 캐서 팔아줘라 싸게 살줄게,0,2026-08-05T09:32:10Z
110,9mbc6ESMMvo,완찍고 그냥 대충 방치중 ㅋㅋ,0,2026-08-05T07:30:38Z
111,9mbc6ESMMvo,8단계합성 8번했는데 7번이 스태프가 맞냐.... 확률조작아니누,0,2026-08-05T11:55:35Z
112,9mbc6ESMMvo,카오스 들어가니까 이제 할필요가 없어짐,0,2026-08-05T05:47:14Z
113,9mbc6ESMMvo,"오늘 처음으로 컴퓨터 끔..
여태까지 가격이 쏠쏠해서 캐는대로 팔기만 했는데 이제 카오스코인 가격도 거품 다 빠져서 적당히 내꺼 캐면서 진짜 방치형 게임하면 될 듯.",12,2026-08-05T05:26:57Z
114,9mbc6ESMMvo,겨우 2000개 모았는데 차이 엄청나네,0,2026-08-06T02:30:06Z
115,9mbc6ESMMvo,어차피 스쿼드 코인 똥값이라 이젠 대충해도 뭐...,0,2026-08-05T12:15:36Z
116,9mbc6ESMMvo,사실상 코인 가격 보다 전기세가 더 나갈듯 슬슬 개당 5만원 아래로 떨어지는데 ㅋㅋ,12,2026-08-05T05:16:36Z
117,9mbc6ESMMvo,"궁붕이 법붕이 제네시스 무기에 쿨감 넣냐마냐가 체감이 엄청 커집니다. (물론 공마퍼도 있으면 최고)
112초째에서 다섯번째 엘고프레이를 마지막 잡몹에서 쓰면 쾌적하게 조져버릴 수 있습니다.
엘고프레이가 보스방에서 나간다고요? 축하합니다! 당신은 그 지역에서 오버스펙이니 다음 지역으로 갑시다.",25,2026-08-05T05:13:54Z
118,9mbc6ESMMvo,다조 다 사먹어서 이제 끝,0,2026-08-05T07:18:29Z
119,9mbc6ESMMvo,스테이지 클탐 싸움 할 때는 쿨감 공속  필요없나보네,0,2026-08-05T05:42:21Z
120,9mbc6ESMMvo,근데 카오스 살거 크게 없던데,0,2026-08-05T19:05:37Z
121,9mbc6ESMMvo,14초부터 나오는 음악 제목 아시는뷴...ㅠㅠ,0,2026-08-05T13:03:52Z
122,9mbc6ESMMvo,아니 도대체 어떻게 벌써 카오스 가는겨,0,2026-08-05T08:54:17Z
123,9mbc6ESMMvo,첫날부터 달려서 이미 현타온 메붕이는 개추,0,2026-08-05T07:10:12Z
124,9mbc6ESMMvo,궁금한게 울티마 겜끄면 코인안쌓이나요 ?,0,2026-08-05T10:28:03Z
125,9mbc6ESMMvo,동보상이라하면 스블이 나은듯,4,2026-08-05T05:18:23Z
126,9mbc6ESMMvo,3-10 까지 다깼는데 8등급 무기 뒤123져도 안뜨는 사람 개추ㅋㅋㅋㅋ,0,2026-08-05T05:23:06Z
127,9mbc6ESMMvo,카오스 3-3에 뺑뺑이 도는데 아직도 코인 못먹으면 버그 맞죠,0,2026-08-05T10:44:44Z
128,j__MUJTquJw,"우선 지금까지 테스트한 내용입니다 (최종 확정)
 
-------------------------------------------
3-1 풀템 뺑뺑이 : 평균 코인 105개 (레벨 53)
 
3-4 무기만 장착 : 평균 코인 78개 (레벨 50)
3-4 무기만 장착 : 평균 코인 72개 (레벨 52)
 
3-9 풀템 뺑뺑이 : 평균 코인 65개 (레벨 50)
3-9 무기만 장착 : 평균 코인 64개 (레벨 52)
3-8 무기만 장착 : 평균 코인 64개 (레벨 52)
 
1-1 풀템 뺑뺑이 : 평균 코인 33개 (클탐 1:19)
------------------------------------------
 
요약 :
8단계 자연 파밍이 아직 필요함 = 템 빼고 3-4
템 파밍 끝나서 필요 없음 = 템 전부 장착하고 3-1
+ 가능하면 공,마 2줄 세팅하기 (귀찮으면 렙업으로 공마 자연 획득하기)
 
3-1을 할 경우 스킬 세팅은
궁수만 드래곤 버스트 -> 엘리멘탈 고스트로 변경하시면 됩니다
 
이따 영상 올라갈건데
어떤 원리로 코인이 증가되는지 한번 봐두시면 좋을 듯싶습니다",25,2026-08-03T08:13:06Z
129,j__MUJTquJw,뭔가 깨질 듯 안깨져서 스트레스 받고 있었는데 스트레스 받지말고 편하게 하라는 거 보고 바로 구독 눌렀습니다!! 감사합니다 덕분에 끝까지 깰 것 같아요,1,2026-08-03T05:26:26Z
130,j__MUJTquJw,맑음님 진짜 체계적으로 공략 잘 올리시네요,0,2026-08-04T01:31:17Z
131,j__MUJTquJw,멋지구만 ^^  그리고  진행이 복잡한데 다필요없고 렙업이 답이군요,1,2026-08-03T09:50:29Z
132,j__MUJTquJw,맑음님 덕에 메이플이 제미있고 이벤트도 빠짐없이 챙기고 너무좋음,6,2026-08-02T12:00:38Z
133,j__MUJTquJw,다깨니까 이제 방치형ㅋㅋㅋㅋㅋ,70,2026-08-02T11:53:49Z
134,j__MUJTquJw,일반맵은 다조를 주니까 급하게 깼는데 카오스는 급하게 깰필요가 없어 보여서 그냥 냅뒀다가 랩빨로 찍어누르는게 맘편할듯,5,2026-08-02T12:28:12Z
135,j__MUJTquJw,2-3 이후엔 풀방치였다가 공략 올라왔으니 이제 밀어야지 ㅋㅋ 드디어 방치형 게임처럼 됐네,0,2026-08-02T16:33:46Z
136,j__MUJTquJw,다들 엄청 진심이시구나.. 극단적 방치플로 이제 카오스 2-1인데...,0,2026-08-04T06:44:44Z
137,j__MUJTquJw,전사가 눕고 1초후에 헤도 하면 잡몹들 어버버하는 시간 1초 벌수있는데 그 1초가 의외로 전붕이 피 많이 아껴줌,16,2026-08-02T12:09:31Z
138,j__MUJTquJw,경험치 제일 많이 주는 사냥터는 여전히 1-1인가요? 아니면 3-4 에서 방어구뺴고 뺑뺑이인가요?(에테 공 한줄 기준입니다!),0,2026-08-02T12:44:55Z
139,j__MUJTquJw,"안녕하세요 저는 전사 궁수 법사 셋다 46이고 셋다 무기는 공퍼 방어구는 그냥 체력 섞어서 방어력 극추 3줄뜨는거 낀상태로 카오스3-10 까지 깻는데 보스는 맑음님 세팅대로하면 11초면 걍 깨지고 3-8까진 법사헤도,전사인빌 스위칭만 해줘도 쉽게 가고 3-9는 잡몹 잡을때 죽는타이밍 잘맞아 떨어지니까 겨우깨더라구요 한10트정도? 팁은 세마리다 죽고 전사가 맨앞, 뒤에 궁수 법사가 반피이상(부활하고 한대도 안맞은 상태) 에선 따로
스위칭 할 필요가 없고 궁수나 법사중에 하나라도 피가 반피보다 이하일때 헤도스위칭 할수있게 스킬을 미리 하나빼주고 전사죽고 바로 헤도를 넣는게 아닌 법사가 죽기 직전에 헤도로 전사를 부활시키면 궁수,법사 반피
전사 풀피로 진행이되서 보스까지 가기가 엄청쉽더라구요 글로 설명하려니 어렵지만 참고하실 분들은 시도해보셔요!",0,2026-08-03T02:55:47Z
140,j__MUJTquJw,대맑음 메앰도 올려주시면 감사하겠습니다..!,0,2026-08-05T01:15:03Z
141,j__MUJTquJw,0:42 ㄹㅇㅋㅋ 진짜 울티마에서는 레벨만큼 중요한게 없음ㅋㅋㅋㅋ 암만 장비셋 잘해놔봐야 ㅋㅋㅋㅋ 레벨 1개 오르면 별로 안오르는거 같은데 엄청 세짐ㅋㅋㅋㅋㅋㅋㅋ 1렙업 하니까 불과 몇시간전에 못깨던거 깨지곸ㅋㅋㅋㅋㅋㅋㅋ 레벨링을 최대한 빨리 하는게 중요한거같음 인게임도 레벨이 엄청 중요하게 작용하기도 하고,6,2026-08-02T11:22:20Z
142,j__MUJTquJw,저 궁금한게 11:39초에 보면 저건 스태프 착용 시 합쳐진 % 아닌가요? 그러면 기본을 보고 계산하는게 맞지 않나요?,0,2026-08-07T14:25:32Z
143,j__MUJTquJw,"모든 아이템의 합성 최초는 마법사 템이 나옴...
그 다음은 뭐가 됐든 중복으로 나옴..
이 두개가 장비 등업 할때마다 계속 되니까 현타가 옴...
그냥 될대로 되라 식으로 방치함.. 알아서 렙 오르니까 술술 밀림..
막히면 또 방치 함.. 하루 이틀뒤에 또 밀면 쭉쭉 밀림..",1,2026-08-02T16:49:20Z
144,j__MUJTquJw,17:43 3-5도 그렇고 한 마리 땜에 자꾸 조디악 선발동 되면 걍 전사 디바이드를 데몬베인으로 끼고 갔다가 첫 턴에 전사 궁수 극딜로 밀고 2턴에 조디악 정상발동 되게 턴 안 꼬임 (디바이드 다시 바꿔주기 추가),1,2026-08-06T13:01:39Z
145,j__MUJTquJw,3-9 마지막에 다 죽어서 아 안 되는구나... 하고 있었는데 기적 같이 전사가 부활해서 마지막 보스 잡고 3-10까지 클리어했습니다. 진짜 방치형이지만 참여형인 레전드 게임 근데 재밌었다.,0,2026-08-04T15:59:42Z
146,j__MUJTquJw,3-4에서 8티어 템파밍당하면 48렙전까지 1-1도는게 좋나요? 경험치만보고,0,2026-08-02T17:35:07Z
147,j__MUJTquJw,맑음님 무기에 재사용 2줄 총 4초 감소는 어떤가요?,0,2026-08-02T13:03:22Z
148,j__MUJTquJw,그럼 혹시 카오스 2-3정도에서 막힌 경우에는 어디 스테이지에서 방치해두는게 좋나요?,0,2026-08-02T11:23:24Z
149,j__MUJTquJw,"환산울티마 들어가서 보면 궁수,법사 잠재 쿨감2초가 효율1등이라고 나와있는데 공격력%가 더 좋은 옵션인가요?",0,2026-08-04T02:19:37Z
150,j__MUJTquJw,"카오스 3-9에서 계속 실패해서 때려박으면서 겨우 성공했는데 3-10은 극딜 2초컷 ㅋㅋㅋㅋ;;;
당황스럽네 ㅋㅋㅋ;;;
카오스 3-9는 방어구 다 입어도 거진 30%대에서 다 죽는듯해요",1,2026-08-02T19:47:08Z
151,j__MUJTquJw,선생님들 아직 전사렙 42인데 카오스는 2-3까지 깼습니다 카오스 1-1에서 계속 뺑뺑이하면 되나요?ㅠ,0,2026-08-02T15:24:58Z
152,j__MUJTquJw,올 48렙에 8단계 둘둘 하니까 카오스 3-9 컨 해서 깸. 빡세게 안하려면 영상대로 그냥 렙업 해서 오는게 맞는듯. 3-10은 극딜기 다 박고. 폭시로만 스위칭 해도 개껌으로 깨고,0,2026-08-02T11:52:43Z
153,j__MUJTquJw,그럼 레벨업은 어느 스테이지에서 뺑뺑이 도는 게 제일 좋나요?,0,2026-08-02T11:44:26Z
154,j__MUJTquJw,경험치작은 어디서 돌리는게 효율이 좋은가요 렙 40중반대면,0,2026-08-02T11:14:17Z
155,j__MUJTquJw,"이해가 너무 안가는 부분이 있어서 댓글 남깁니다.
3-4 템 파밍할 때 왜 무기만 장착하는 건가요?",0,2026-08-05T11:20:44Z
156,j__MUJTquJw,맑음형님 메m공략만들어주세여ㅠ,0,2026-08-04T08:45:45Z
157,j__MUJTquJw,카오스 모드 1-1에서 탬 나오는거보고 현타와서 이제 대충함ㅋㅌㅌㅌㅋㅋ,1,2026-08-02T17:56:33Z
158,j__MUJTquJw,대 맑 음,1,2026-08-02T11:06:59Z
159,j__MUJTquJw,"3-10까지 뚫었는데 어디다가 방치하는게 코인 제일 잘캘라나.. 아직도 고민되긴함... 풀템 방치냐 무기 방치냐... 근데 무기만 장착하고 3-4 ,3-7에서 하는게 뭔가 더 잘 먹는 느낌이 들기도 하고... 잘 모르겠네...",0,2026-08-03T17:06:11Z
160,j__MUJTquJw,카오스 들어갔고 3배 어차피 안살거니까 평화롭게 방치하고 합성만 해야겠다,0,2026-08-02T11:22:57Z
161,j__MUJTquJw,44 44 43이 최소컷이라 들었는데 시도하다가 안돼서 46 46 45로 편하게 깨고 왔는데 52~55라니 ㄷ,0,2026-08-02T18:45:23Z
162,j__MUJTquJw,3-5에서 궁수가 드래곤 버스트를 너무 뒤에서 써서 몹이 한 마리가 남게 되는데 어쩌죠? 자꾸 조디악 레이를 1웨이브에 써버리네요,1,2026-08-06T13:29:32Z
163,j__MUJTquJw,오호..,0,2026-08-02T11:05:59Z
